length_url,length_hostname,ip,nb_dots,nb_slash,http_in_path,google_index,page_rank,Label
106,45,1,4,5,0,1,0,1
34,12,1,4,3,0,1,0,1
125,50,1,4,4,0,1,0,1
52,19,0,4,3,0,1,0,1
72,14,1,2,4,0,1,1,1
34,25,0,2,3,0,0,4,0
74,30,0,2,7,0,1,3,1
128,50,1,4,5,0,1,0,1
35,28,0,2,2,0,1,5,1
58,22,0,4,5,0,0,1,1
99,11,0,1,5,0,1,0,1
68,48,0,3,3,0,1,0,1
77,22,0,2,5,0,0,3,0
77,16,0,3,6,0,1,5,0
105,32,0,3,7,0,1,0,1
119,42,1,4,5,0,1,0,1
47,19,0,2,4,0,0,5,0
40,10,0,2,5,0,1,0,1
54,13,1,2,4,0,1,2,1
25,16,0,2,3,0,0,1,0
178,26,1,4,5,0,1,0,1
35,18,0,2,4,0,1,2,1
43,35,0,2,3,0,0,6,1
59,18,0,2,5,0,1,4,0
59,15,1,1,5,0,1,1,1
17,9,0,1,3,0,0,0,1
40,33,0,2,2,0,0,8,0
30,23,0,2,2,0,1,5,1
24,15,0,2,3,0,0,4,0
60,20,0,2,5,0,1,2,0
68,22,0,3,6,0,1,2,1
51,15,0,3,3,0,1,5,0
52,44,1,4,3,0,1,5,1
33,25,1,3,3,0,1,4,1
52,16,0,2,4,0,0,7,0
69,16,0,2,6,0,0,5,0
39,25,0,2,3,0,0,6,0
41,24,0,3,3,0,0,5,0
34,25,0,2,3,0,0,5,0
68,16,0,2,4,0,0,7,0
40,10,0,2,4,0,1,4,1
33,26,0,1,2,0,1,0,1
48,18,0,2,4,0,1,5,0
210,18,1,2,6,0,1,2,1
66,19,0,3,6,0,1,2,1
61,15,0,3,5,0,0,3,0
58,17,0,3,5,0,0,7,0
31,23,0,2,3,0,0,5,0
51,23,0,2,4,0,0,5,0
210,18,1,2,6,0,1,2,1
77,16,0,2,6,0,1,10,1
45,19,0,3,4,0,0,5,0
117,37,0,2,5,0,0,5,0
25,16,0,2,3,0,0,2,0
61,11,1,3,5,0,1,2,1
49,14,0,4,4,0,1,2,1
69,12,1,3,3,0,1,6,0
82,16,0,2,6,0,1,10,1
54,23,0,2,5,0,1,0,1
64,19,1,2,8,0,1,0,1
34,25,0,2,3,0,0,3,0
63,18,0,2,8,0,1,0,1
28,15,0,2,3,0,0,5,0
61,22,0,3,3,0,0,4,0
35,16,0,2,4,0,1,0,1
23,14,0,2,3,0,0,3,0
26,19,0,2,2,0,0,4,0
65,31,0,5,4,0,1,5,1
28,19,0,2,3,0,0,4,0
37,17,0,2,5,0,1,0,1
30,23,0,2,2,0,1,5,1
127,50,1,4,5,0,1,0,1
21,8,0,1,3,0,1,3,1
33,24,0,2,3,0,1,5,1
34,15,0,1,5,1,1,0,1
30,22,0,2,3,0,0,2,0
78,37,0,3,6,0,1,0,1
30,22,0,2,3,0,1,1,1
58,28,0,3,6,0,1,2,1
49,23,0,2,4,0,0,6,0
29,22,0,2,2,0,1,5,1
64,14,0,3,6,0,0,5,0
61,19,0,3,6,0,1,2,1
22,13,0,2,3,0,0,2,0
27,16,0,1,4,0,1,0,1
19,10,0,1,3,0,0,3,0
32,25,0,2,2,0,1,5,1
52,16,0,2,4,0,0,6,0
69,18,0,3,4,0,0,5,0
41,16,0,2,4,0,0,7,0
60,23,0,3,5,0,0,5,0
43,11,0,2,5,0,0,0,1
33,24,0,2,3,0,0,3,0
43,15,0,2,3,0,0,10,0
24,5,0,1,3,0,1,5,1
43,16,0,2,3,0,0,10,0
112,71,0,12,5,0,1,0,1
26,17,0,2,3,0,0,4,0
49,17,0,1,7,0,1,2,1
44,13,0,2,4,0,0,7,0
62,18,0,2,4,0,0,4,0
84,17,0,3,7,0,1,4,0
70,15,0,3,5,0,0,4,0
17,8,0,1,3,0,0,3,0
35,26,0,3,3,0,0,3,0
40,33,0,2,2,0,1,5,1
75,10,0,3,6,0,1,7,0
43,25,0,2,3,0,0,6,0
24,15,0,2,3,0,0,3,0
230,23,1,3,6,0,1,0,1
94,12,0,2,8,0,1,2,1
23,14,0,2,3,0,0,3,0
23,15,0,2,3,0,0,3,0
40,15,0,2,5,0,1,0,1
61,20,0,2,7,0,1,0,1
73,18,0,4,6,0,1,5,1
76,22,1,5,6,1,1,1,1
127,27,1,3,7,0,1,3,1
23,16,0,2,2,0,0,2,0
51,43,0,2,3,0,1,2,1
53,25,0,2,5,0,0,2,0
63,11,0,2,6,0,0,1,1
57,15,0,2,4,0,0,3,0
55,19,0,2,4,0,0,4,0
92,15,1,3,9,0,1,1,1
33,25,0,3,3,0,0,4,0
25,17,0,2,3,0,0,3,0
93,22,1,1,9,0,1,2,1
142,25,0,5,3,0,1,5,1
58,17,0,3,5,0,0,6,0
39,31,0,2,3,0,1,1,1
28,11,0,3,3,0,1,2,1
41,16,0,2,4,0,0,7,0
46,13,0,3,4,0,0,8,0
79,18,1,4,7,0,1,8,0
25,17,0,2,3,0,0,4,0
46,15,0,3,4,0,1,2,1
85,30,0,3,6,0,1,1,1
44,22,0,2,4,0,1,0,1
32,23,0,2,3,0,0,3,0
50,20,0,2,5,0,0,5,0
126,50,1,4,4,0,1,0,1
129,14,1,2,5,0,1,0,1
49,18,0,3,4,0,1,0,1
26,19,0,2,2,0,0,2,0
55,47,0,4,3,0,1,0,1
59,15,0,2,4,0,0,6,0
65,24,0,2,7,0,0,7,0
25,16,0,2,3,0,0,3,0
47,14,0,3,4,0,0,3,0
71,22,0,3,4,0,0,5,0
75,13,1,3,5,0,0,3,1
48,12,0,2,5,0,1,0,1
47,13,0,1,6,0,1,0,1
47,28,0,2,4,0,0,5,0
65,13,0,2,4,0,0,6,0
50,27,0,2,4,0,1,0,1
21,13,0,2,3,0,0,2,0
153,39,0,5,3,0,1,5,1
35,27,0,2,2,0,1,5,1
90,23,1,5,7,1,1,1,1
21,13,0,2,3,0,0,3,0
49,14,0,2,6,0,1,0,1
62,11,0,3,4,0,0,7,0
35,18,0,2,4,0,1,0,1
43,36,0,2,2,0,1,5,1
41,19,0,3,4,0,1,0,1
18,8,0,1,3,0,1,0,1
26,16,0,1,3,0,1,0,1
34,18,0,3,3,0,1,0,1
97,20,0,5,7,1,1,1,1
82,16,0,2,6,0,1,10,1
46,39,0,3,2,0,0,0,1
59,26,0,3,5,0,1,3,1
53,19,0,2,4,0,1,5,0
45,18,0,2,4,0,0,6,0
61,16,0,3,5,0,1,5,0
23,14,0,3,3,0,0,3,0
48,7,0,1,4,0,1,7,1
48,15,0,2,5,0,1,2,1
36,28,0,2,3,0,0,0,1
47,35,0,2,3,0,1,3,1
49,21,0,2,4,0,1,5,0
34,18,0,2,5,0,1,1,1
41,22,0,2,5,0,1,0,1
91,22,1,2,7,0,1,1,1
48,17,0,2,4,0,0,5,0
26,15,0,3,3,0,0,3,0
22,13,0,2,3,0,0,3,0
72,15,0,4,6,0,1,6,0
60,22,0,1,8,0,1,2,1
77,23,1,1,5,0,1,2,1
66,45,1,6,4,0,1,5,1
22,15,0,2,2,0,0,2,0
91,18,0,2,5,0,0,4,0
93,21,0,3,5,0,0,4,0
97,20,1,3,6,0,1,0,1
41,19,0,3,4,0,1,0,1
43,25,0,2,3,0,0,6,0
21,14,0,3,2,0,0,2,0
67,23,0,1,8,0,1,0,1
24,11,0,1,3,0,1,6,1
56,15,0,3,6,0,1,0,1
18,11,0,1,2,0,0,2,0
47,18,0,2,4,0,0,6,0
44,25,0,2,3,0,0,6,0
25,13,0,2,4,0,0,4,0
58,15,0,5,6,0,0,6,0
267,213,0,14,6,0,1,4,1
32,24,0,2,3,0,0,3,0
85,20,0,5,8,0,1,2,1
30,13,1,3,4,0,1,0,1
61,15,0,2,4,0,1,8,1
46,20,0,2,4,0,0,7,0
66,15,0,2,8,0,1,0,1
81,47,0,5,3,0,1,5,1
40,25,0,2,3,0,0,6,0
69,21,0,3,5,0,1,2,1
77,23,1,1,5,0,1,2,1
32,23,0,3,3,0,1,0,1
102,15,1,1,5,0,1,3,1
30,21,0,2,3,0,0,3,0
29,8,0,2,4,0,0,5,0
38,16,0,2,4,0,1,3,1
346,26,1,2,5,0,1,0,1
26,18,0,2,3,0,1,3,1
43,34,0,2,3,0,1,1,1
19,11,0,1,3,0,1,0,1
47,29,0,4,3,0,1,5,1
110,13,0,1,9,0,1,2,1
127,50,1,4,4,0,1,0,1
48,15,0,2,6,0,1,0,1
50,16,0,3,4,0,1,3,1
37,28,0,3,3,0,0,0,0
25,17,0,2,3,0,0,3,0
46,16,0,2,4,0,0,7,0
46,12,0,3,5,0,1,2,1
43,16,0,2,4,0,0,7,0
25,18,0,2,2,0,0,8,0
39,31,0,2,3,0,1,1,1
27,18,0,2,3,0,0,3,0
46,13,0,1,6,0,0,10,0
77,23,1,1,5,0,1,2,1
30,9,0,1,5,0,1,0,1
28,20,0,2,3,0,0,1,0
58,19,0,3,7,0,1,0,1
40,18,0,2,4,0,0,6,0
28,21,0,2,2,0,1,5,1
48,23,0,4,5,0,1,0,1
31,16,0,1,3,0,1,1,1
40,31,0,2,3,0,1,1,1
31,22,0,2,3,0,1,5,1
76,50,1,4,4,0,1,0,1
24,15,0,2,3,0,0,4,0
84,20,0,3,4,0,1,3,0
26,18,0,1,3,0,0,0,1
54,15,0,2,5,0,0,7,0
30,21,0,2,3,0,0,4,0
58,17,0,1,4,0,0,5,0
25,18,0,2,2,0,1,1,1
125,50,1,4,5,0,1,0,1
47,19,0,2,4,0,0,5,0
54,16,0,2,4,0,0,6,0
87,13,0,5,7,0,1,0,1
50,27,0,2,3,0,0,5,0
34,25,0,2,3,0,0,4,0
35,26,0,2,3,0,1,8,1
72,17,0,3,6,0,0,5,0
65,33,0,3,4,0,1,1,1
113,15,0,2,7,0,1,10,1
33,25,0,2,3,0,0,4,0
86,50,1,2,4,0,1,4,1
68,30,0,2,4,0,0,4,0
79,14,0,2,8,0,1,2,1
37,28,0,3,3,0,0,0,0
33,16,0,2,4,0,0,7,0
20,12,1,3,3,0,1,0,1
31,23,0,2,3,0,0,4,0
32,19,0,2,4,0,0,4,0
73,41,0,7,6,0,1,5,1
36,11,0,3,4,0,0,3,0
49,13,0,3,3,0,0,4,1
27,18,0,2,3,0,0,3,0
29,21,0,2,3,0,0,4,0
45,20,0,2,5,0,1,5,0
44,18,0,2,4,0,0,6,0
45,21,0,2,5,0,1,0,1
58,19,0,1,4,0,1,4,0
102,19,0,3,6,0,0,8,0
61,20,0,3,4,0,1,2,0
88,21,1,2,7,0,1,0,1
30,21,0,1,3,0,1,0,1
54,11,0,2,4,0,1,6,1
21,6,0,1,4,0,0,5,0
90,23,0,3,4,0,1,3,0
188,24,1,4,10,0,1,1,1
66,19,0,3,4,0,0,4,0
36,12,1,2,5,0,0,8,0
48,9,0,3,5,0,1,0,1
48,28,0,4,4,0,1,4,1
142,25,0,5,3,0,1,5,1
32,24,0,2,3,0,0,1,0
34,15,0,1,5,0,1,0,1
28,19,0,2,3,0,1,2,1
95,23,0,3,8,0,1,0,1
46,18,0,2,4,0,0,5,0
127,50,1,4,4,0,1,0,1
66,35,1,4,6,0,1,5,1
122,23,0,2,7,0,1,4,1
43,12,0,2,5,0,0,6,0
18,10,0,2,3,0,0,5,0
35,26,0,2,3,0,1,5,1
124,17,0,4,9,0,1,3,1
95,12,0,2,6,0,1,6,0
55,19,0,2,4,0,1,0,1
26,11,0,1,3,0,1,3,1
54,22,0,2,4,0,0,6,0
34,26,0,2,3,0,0,0,1
38,30,0,2,3,0,0,3,0
38,30,0,3,3,0,1,0,1
47,25,0,3,3,0,1,4,1
61,21,1,2,4,0,0,8,0
59,21,0,4,3,0,1,3,1
66,38,0,5,4,0,1,5,1
55,47,1,4,3,0,1,0,1
81,12,0,2,6,0,1,0,1
127,18,1,2,5,0,0,5,0
37,29,0,2,3,0,0,1,0
58,41,0,5,3,0,1,5,1
51,32,0,3,3,0,1,3,1
18,9,0,1,3,0,0,3,0
21,12,0,2,3,0,0,5,0
76,50,1,4,4,0,1,0,1
37,29,0,2,3,0,1,1,1
83,13,0,3,9,0,1,0,1
17,10,0,1,2,0,0,2,0
204,27,0,2,5,0,0,7,1
27,18,0,2,3,0,0,2,1
44,29,1,2,3,0,1,4,1
25,14,0,2,4,0,1,2,1
68,17,0,1,7,0,0,4,0
116,18,1,2,5,0,1,5,0
128,50,1,4,5,0,1,0,1
29,22,0,2,2,0,0,5,0
30,21,0,2,3,0,0,3,0
35,27,0,2,3,0,0,5,0
42,33,0,1,3,0,1,0,1
44,22,0,3,4,0,1,3,0
23,15,0,2,3,0,0,2,0
85,15,0,2,5,0,0,7,0
93,14,1,2,6,1,1,0,1
45,15,0,3,5,0,0,0,1
16,7,0,1,3,0,0,3,0
34,17,0,2,3,0,1,1,0
48,27,0,4,4,0,1,1,1
45,15,0,1,4,0,1,6,0
55,24,0,2,5,0,1,4,0
302,26,1,5,9,0,1,3,1
44,21,0,2,4,0,1,2,1
25,17,0,2,3,0,0,2,0
32,23,0,2,3,0,1,0,1
56,38,0,5,3,0,1,5,1
37,21,0,2,3,0,0,4,0
126,50,1,4,4,0,1,0,1
28,21,0,2,2,0,0,3,0
52,16,0,1,7,0,1,0,1
115,19,1,3,10,0,1,0,1
75,25,0,2,4,0,0,7,0
49,18,0,2,4,0,1,5,0
45,15,0,2,3,0,0,6,0
85,10,1,2,6,0,1,2,1
138,13,1,2,3,0,1,0,1
33,11,0,1,3,0,1,8,1
36,19,0,2,4,0,1,3,1
21,13,0,2,3,0,1,0,1
61,44,0,5,3,0,1,5,1
96,17,0,2,6,0,1,10,1
167,31,0,3,8,0,1,3,1
76,12,0,1,6,0,0,5,0
57,14,0,2,5,0,1,2,1
19,12,0,1,2,0,0,0,0
125,38,0,2,6,0,1,0,1
66,13,0,2,4,0,1,1,1
52,35,0,2,3,0,1,3,1
29,21,0,2,3,0,0,2,0
34,26,0,2,3,0,0,5,0
38,19,0,2,4,0,0,2,0
30,21,0,2,3,0,0,3,0
62,21,0,2,7,0,0,8,0
26,18,0,2,3,0,0,2,1
938,56,1,3,6,0,1,0,1
83,22,1,4,5,0,1,6,1
39,13,0,3,3,0,1,3,1
112,18,0,2,5,0,0,5,0
43,19,0,3,4,0,1,4,0
52,44,0,5,3,0,1,5,1
29,22,0,2,2,0,1,0,1
71,45,0,2,4,0,1,0,1
60,26,0,2,4,0,0,5,0
59,19,0,2,7,0,0,5,0
121,17,0,3,5,0,1,0,1
27,14,0,2,4,0,0,5,0
41,10,0,2,5,0,1,4,1
38,14,1,2,3,0,0,0,1
129,15,1,2,8,0,1,0,1
37,20,0,3,4,0,1,2,1
79,19,0,4,6,0,0,5,0
58,31,1,4,3,0,1,5,1
47,7,0,1,4,0,1,7,1
34,25,0,2,3,0,0,3,1
52,17,0,3,4,0,0,5,0
48,17,0,2,5,0,0,10,0
55,39,1,2,3,0,1,2,1
55,18,0,2,4,0,0,5,0
33,17,0,1,4,0,1,0,1
74,15,0,2,5,0,1,4,1
41,16,0,3,3,0,0,5,0
29,20,0,2,3,0,0,3,0
27,20,0,2,2,0,1,2,1
334,13,1,10,10,0,1,3,1
37,28,0,2,3,0,0,2,0
109,17,0,2,6,0,0,5,0
33,15,0,2,3,0,0,5,0
26,10,0,1,3,0,1,7,1
96,7,0,2,3,1,0,5,1
60,16,0,3,5,0,1,5,0
62,10,1,1,5,0,1,0,1
78,17,0,3,6,0,1,4,0
39,31,0,2,3,0,1,2,1
52,9,0,2,6,0,1,0,1
80,34,0,3,3,0,0,4,0
29,16,0,2,3,0,0,8,0
44,26,0,3,3,0,1,2,1
32,23,0,2,3,0,0,2,0
113,15,0,2,7,0,1,10,1
100,25,0,3,7,0,1,0,1
32,25,0,2,2,0,1,5,1
44,29,0,3,3,0,1,4,1
52,13,0,3,4,0,1,0,1
24,15,0,2,3,0,0,4,0
65,17,0,2,4,0,0,4,0
49,13,0,2,5,0,1,0,1
49,12,0,2,6,0,1,1,1
132,16,0,3,4,0,0,5,1
32,15,0,2,4,0,0,3,0
19,10,0,2,3,0,0,5,0
54,21,0,2,4,0,0,5,0
59,31,0,4,5,0,1,4,1
82,18,0,2,7,0,0,2,0
64,16,0,2,6,0,0,5,0
155,39,0,5,3,0,1,5,1
51,16,0,2,4,0,0,7,0
24,16,0,2,3,0,0,2,0
43,18,0,3,4,0,1,2,1
23,14,0,2,3,0,0,6,0
83,23,1,1,5,0,1,0,1
25,16,0,2,3,0,0,2,0
64,13,0,1,5,0,1,4,0
33,25,0,3,3,0,0,3,1
56,20,0,2,4,0,1,4,0
87,51,0,2,4,0,1,1,1
24,16,0,2,3,0,0,4,0
107,16,0,2,4,0,1,5,0
30,21,0,2,3,0,0,4,0
148,17,0,5,13,0,1,4,1
36,23,0,2,4,0,1,0,1
69,25,0,2,7,0,1,0,1
100,16,0,3,8,0,1,0,1
39,14,0,2,3,0,0,6,0
56,20,0,2,5,0,1,0,1
53,17,0,2,7,0,1,2,1
50,13,0,3,5,0,1,2,1
49,27,0,3,4,0,1,0,1
26,16,0,2,4,0,1,1,1
30,15,0,2,3,0,1,0,1
111,29,0,2,4,0,0,5,0
21,14,0,2,2,0,0,3,0
25,16,0,2,3,0,0,3,0
60,12,1,1,5,0,1,0,1
28,19,0,2,3,0,0,4,0
98,26,1,2,9,0,1,2,1
33,8,0,1,5,0,1,1,1
99,12,0,1,9,0,1,2,1
29,9,0,1,5,0,1,0,1
50,28,0,2,3,0,1,5,0
34,26,0,2,3,0,0,5,0
20,7,0,1,3,0,1,6,1
56,26,0,3,4,0,1,0,1
28,20,0,3,3,0,0,6,1
75,25,0,4,6,0,1,2,1
53,21,0,2,6,0,1,0,1
69,16,0,4,10,0,1,2,1
41,18,0,3,4,0,1,3,1
40,21,0,4,4,0,1,1,1
127,50,1,4,4,0,1,0,1
18,10,0,1,3,0,0,4,0
32,25,0,2,2,0,0,5,0
54,15,0,2,3,0,0,6,0
34,26,0,2,3,0,1,0,1
28,20,0,2,3,0,0,3,0
39,31,0,3,3,0,1,1,1
22,14,0,1,3,0,0,2,1
50,24,0,2,5,0,0,4,0
29,21,0,2,3,0,0,4,0
126,50,1,4,5,0,1,0,1
53,17,0,2,4,0,1,0,1
76,10,1,1,3,0,1,0,1
65,16,0,3,5,0,0,4,0
55,15,1,2,3,0,1,0,1
53,20,0,3,3,0,1,0,1
37,28,0,2,3,0,0,4,0
38,31,0,2,2,0,1,5,1
57,21,0,2,7,0,1,4,1
66,18,0,2,4,0,0,4,0
37,6,0,1,3,0,0,6,1
138,17,0,2,5,0,1,0,1
27,19,0,2,3,0,0,3,0
118,42,1,4,4,0,1,0,1
57,38,0,5,3,0,1,5,1
27,19,0,2,3,0,0,3,0
131,15,1,3,4,0,1,6,1
58,16,0,2,4,0,0,7,0
33,25,0,2,3,0,0,2,0
27,18,0,2,3,0,0,2,0
21,13,0,2,3,0,0,3,0
132,29,0,5,5,0,1,3,0
49,24,0,2,4,0,0,5,0
34,17,0,2,3,0,1,0,1
38,16,0,2,4,0,0,7,0
78,17,0,3,5,0,0,6,0
68,15,0,2,6,0,1,2,1
45,16,0,2,4,0,0,7,0
23,14,0,1,3,0,0,5,0
58,24,0,3,3,0,0,5,0
152,18,1,4,3,1,1,0,1
37,29,0,2,3,0,1,1,1
51,14,0,2,5,0,0,8,0
39,17,0,2,4,0,0,6,0
25,15,0,2,3,0,1,1,1
71,35,0,2,5,0,1,0,1
49,13,0,1,4,0,1,4,0
253,15,1,3,7,0,0,0,1
61,20,0,3,4,0,0,5,0
82,12,0,2,7,0,0,5,0
80,16,0,2,4,0,1,7,0
55,25,0,3,4,0,0,4,0
129,25,0,2,7,0,1,4,1
39,16,0,2,4,0,0,7,0
56,19,0,2,4,0,1,5,0
128,50,1,4,5,0,1,0,1
54,18,0,2,4,0,0,7,0
27,19,0,2,3,0,0,3,0
27,9,1,2,3,0,1,0,1
34,26,0,2,3,0,0,2,0
21,13,0,1,3,0,0,3,0
50,16,0,2,4,0,0,5,0
117,42,1,4,5,0,1,0,1
90,15,0,2,8,0,0,5,0
48,7,0,1,4,0,1,7,1
48,27,0,2,5,0,1,0,1
22,6,0,1,3,0,1,9,1
56,32,0,3,3,0,1,2,1
90,17,0,2,10,0,1,1,1
213,15,1,4,3,0,1,2,1
31,24,0,2,2,0,0,8,0
28,20,0,2,3,0,0,4,0
35,27,0,2,3,0,0,5,0
65,32,0,2,5,0,0,4,0
108,23,1,3,10,0,1,2,1
43,13,0,3,5,0,1,0,1
28,19,0,2,3,0,0,3,0
123,46,1,5,4,0,1,0,1
47,22,0,3,4,0,1,2,1
35,27,0,2,2,0,1,5,1
73,20,0,3,8,0,1,0,1
23,14,0,2,3,0,0,4,0
67,19,0,3,3,0,1,0,1
28,19,0,2,3,0,0,3,0
26,17,0,2,3,0,0,2,1
24,15,0,2,3,0,0,6,0
43,34,0,2,3,0,0,7,0
49,36,0,2,3,0,1,5,1
69,31,0,2,4,0,0,5,0
30,23,0,2,2,0,0,8,0
37,16,0,3,4,0,1,0,1
47,28,0,3,3,0,1,3,1
31,18,0,1,4,0,0,4,0
26,17,0,2,3,0,0,2,0
32,24,0,1,3,0,0,3,0
56,26,0,2,4,0,1,2,0
70,19,0,3,4,0,1,4,0
50,42,0,3,3,0,1,1,1
86,19,1,4,4,0,1,0,1
35,11,0,1,3,0,0,10,0
48,28,0,2,5,0,1,0,1
26,17,0,1,3,0,0,2,0
105,28,0,4,5,0,1,3,0
123,39,0,2,7,0,0,8,0
141,34,0,2,7,0,1,4,1
30,22,0,2,3,0,0,4,0
20,13,0,1,2,0,0,2,0
39,27,1,2,4,0,1,2,1
28,20,0,2,3,0,0,2,0
32,23,0,2,3,0,0,4,0
72,10,1,1,8,1,1,1,1
29,17,0,1,3,0,0,0,1
45,15,0,1,4,0,1,0,1
29,21,0,2,3,0,0,3,0
37,29,0,2,3,0,0,4,0
52,24,0,5,3,0,1,5,1
76,59,0,8,4,0,1,2,1
30,20,0,1,3,0,1,0,1
46,25,0,2,3,0,0,6,0
64,12,1,2,5,0,1,0,1
58,27,0,3,3,0,0,4,0
42,19,0,3,4,0,1,3,1
153,41,0,4,4,1,1,2,1
85,18,0,2,7,0,0,5,0
111,15,0,2,7,0,1,10,1
35,27,0,2,3,0,0,5,0
62,8,0,1,5,0,0,4,0
39,20,0,3,4,0,1,0,1
76,20,0,3,7,0,1,3,1
24,16,0,2,3,0,0,3,0
33,25,0,2,3,0,0,2,0
29,16,0,2,3,0,1,0,1
33,17,0,1,4,0,0,4,0
21,14,0,1,2,0,0,1,0
39,25,0,2,3,0,1,6,1
103,15,0,1,10,0,0,5,0
83,16,0,2,9,0,1,3,0
33,16,0,2,4,0,1,2,1
50,21,0,3,4,0,1,1,1
31,22,0,1,3,0,0,0,1
27,19,0,2,3,0,0,3,0
85,21,1,2,6,0,1,1,1
26,17,0,2,3,0,0,3,0
126,50,1,4,4,0,1,0,1
30,22,0,2,3,0,0,4,0
55,20,0,2,5,0,0,5,0
29,17,0,2,4,0,0,5,0
32,10,0,2,3,0,1,4,1
78,15,1,2,5,0,0,7,0
29,20,0,2,3,0,0,3,0
437,23,1,7,18,1,0,4,1
49,13,0,2,3,0,1,7,0
45,38,0,4,2,0,1,0,1
58,18,0,2,3,0,0,3,0
37,25,0,2,4,0,1,6,1
70,38,0,4,6,0,1,5,1
55,23,0,2,4,0,0,4,0
46,11,0,2,3,0,1,6,0
44,18,0,3,4,0,1,0,1
32,21,0,2,4,0,0,4,0
74,25,0,3,7,0,1,2,1
28,21,0,2,2,0,0,5,0
28,20,0,1,3,0,1,0,1
27,14,0,1,4,0,1,0,1
109,16,1,3,6,0,1,6,0
254,29,1,3,4,0,1,4,1
39,7,0,1,4,0,0,2,0
37,16,0,3,3,0,1,3,0
30,21,0,2,3,0,0,2,0
24,14,0,2,3,0,0,3,0
37,12,0,2,5,0,0,5,0
47,26,0,2,5,0,1,1,1
68,12,0,1,9,0,1,1,1
55,37,0,5,3,0,1,5,1
22,14,0,2,3,0,0,3,0
22,13,0,2,3,0,0,4,0
36,15,0,4,4,0,1,4,1
70,16,0,2,6,0,1,10,1
32,25,0,2,2,0,0,5,0
34,15,0,1,4,0,1,1,1
22,15,0,2,2,0,0,2,0
29,20,0,2,3,0,0,4,0
57,7,0,1,4,0,1,7,1
26,18,0,2,3,0,1,0,1
41,26,0,3,3,0,0,5,0
99,37,1,4,5,0,0,6,1
24,16,0,2,3,0,0,2,0
97,9,0,1,6,0,1,0,1
107,27,0,7,6,0,1,2,1
58,11,0,3,6,0,1,0,1
76,50,1,4,4,0,1,0,1
140,37,0,3,4,0,1,0,1
57,19,0,3,3,0,0,4,0
30,23,0,2,2,0,0,7,0
40,20,0,3,4,0,1,0,1
52,44,0,2,3,0,0,5,0
33,26,0,2,2,0,0,8,0
21,12,0,1,3,0,1,0,1
142,34,0,2,7,0,1,4,1
38,29,0,2,3,0,0,4,0
30,21,0,2,3,0,0,4,0
37,12,0,3,4,0,0,6,0
80,32,0,4,5,0,0,5,0
28,19,0,2,3,0,0,3,0
35,12,0,2,4,0,1,6,0
26,19,0,2,2,0,1,1,1
33,20,0,2,3,0,0,8,0
55,18,0,3,5,0,1,3,1
47,38,0,2,3,0,1,2,1
64,23,0,3,8,0,1,0,1
43,23,0,3,3,0,0,0,1
42,24,0,1,4,0,0,3,0
160,43,0,2,7,0,1,4,1
103,15,0,1,6,0,0,5,0
56,31,1,4,3,0,1,5,1
20,12,0,2,3,0,0,0,1
46,16,0,3,4,0,1,0,1
34,21,0,2,3,0,0,8,0
83,13,0,3,3,0,0,4,1
37,25,0,2,4,0,1,3,1
84,12,0,2,8,0,1,3,1
16,9,0,2,2,0,0,4,0
21,12,0,2,3,0,0,6,0
84,19,0,3,5,0,1,5,0
41,33,0,2,3,0,1,0,1
32,23,0,2,3,0,0,2,0
22,14,0,2,3,0,0,4,0
36,27,0,3,3,0,0,5,0
82,16,0,2,6,0,0,10,1
36,12,1,2,5,0,0,8,0
55,14,0,1,7,0,1,2,1
90,20,0,3,4,0,1,3,1
33,25,0,3,3,0,0,4,0
169,10,1,6,4,0,1,0,1
126,13,0,3,17,0,0,7,0
46,22,0,3,3,0,0,5,0
65,24,0,2,5,0,1,4,0
46,37,0,2,3,0,1,2,0
83,12,0,2,6,0,0,5,0
74,24,0,3,4,0,0,5,0
164,17,1,3,3,0,1,0,1
40,21,0,2,4,0,0,5,0
35,28,0,2,2,0,1,5,1
135,26,0,2,7,0,1,4,1
263,22,0,2,3,1,0,5,1
50,13,0,3,5,0,1,2,1
127,50,1,4,4,0,1,0,1
34,27,0,2,2,0,0,8,0
24,15,0,2,3,0,0,2,0
22,13,0,2,3,0,0,4,0
84,20,0,3,6,0,1,2,1
68,19,0,6,6,0,1,2,1
49,31,0,2,5,0,1,2,1
27,20,0,2,2,0,0,7,0
51,14,0,3,6,0,1,0,1
31,24,0,2,2,0,0,8,0
19,6,0,1,3,0,1,7,1
82,31,0,4,5,0,1,8,0
61,26,0,3,4,0,0,5,0
34,25,0,2,3,0,1,2,1
60,24,0,2,5,0,1,4,0
33,15,0,1,4,0,1,0,1
43,15,0,2,4,0,0,10,0
80,14,0,6,9,1,1,0,1
26,18,0,2,3,0,0,4,0
59,23,0,2,4,0,1,0,1
47,18,0,2,4,0,0,4,0
36,29,0,2,2,0,1,5,1
77,19,0,2,6,0,0,2,0
49,21,0,2,4,0,0,3,0
31,23,0,3,3,0,0,0,1
45,14,0,2,3,0,1,3,1
35,28,0,2,2,0,0,5,0
30,22,0,1,3,0,0,2,0
50,23,0,2,4,0,1,4,0
42,21,0,3,3,0,1,0,1
41,17,0,1,4,0,1,3,0
30,21,0,2,3,0,0,2,0
86,33,0,1,5,0,0,4,0
113,38,0,2,6,0,1,1,1
27,18,0,2,3,0,0,1,0
